lsoa_code,households_total_housing,households_detached,households_semi_detached,households_terraced,households_flats_apartments,households_other_accommodation,pct_flats_apartments,pct_houses
E01004744,734,3,4,7,720,0,98.09264305177112,1.9073569482288828
E01004746,673,0,1,15,656,1,97.47399702823179,2.37741456166419
E01004747,1048,4,3,35,1006,0,95.99236641221374,4.007633587786259
E01004748,519,0,2,4,513,0,98.84393063583815,1.1560693641618496
E01004749,1051,6,16,113,916,0,87.15509039010466,12.844909609895339
E01004750,840,4,6,31,798,1,95.0,4.880952380952381
E01004751,770,4,4,117,645,0,83.76623376623377,16.233766233766232
E01004752,703,0,2,7,694,0,98.71977240398293,1.2802275960170697
E01004753,920,11,6,60,843,0,91.63043478260869,8.369565217391305
E01004754,679,3,1,0,669,6,98.52724594992637,0.5891016200294551
E01004755,991,4,14,11,960,2,96.87184661957619,2.9263370332996974
E01004756,751,2,6,19,724,0,96.40479360852197,3.5952063914780292
E01004757,623,3,1,15,602,2,96.62921348314607,3.0497592295345104
E01004760,699,2,9,17,671,0,95.99427753934192,4.005722460658083
E01004761,696,11,12,62,611,0,87.78735632183908,12.21264367816092
E01004762,760,6,34,79,641,0,84.34210526315789,15.657894736842104
E01004763,1117,3,3,20,1089,2,97.49328558639212,2.3276633840644583
E01004765,1047,5,10,19,1013,0,96.75262655205348,3.2473734479465137
E01032512,894,2,2,2,886,2,99.10514541387025,0.6711409395973155
E01032513,530,2,3,4,520,1,98.11320754716981,1.6981132075471699
E01032562,620,35,143,363,79,0,12.741935483870966,87.25806451612902
E01032563,567,230,174,83,80,0,14.109347442680775,85.89065255731923
E01032564,492,25,91,303,73,0,14.83739837398374,85.16260162601627
E01032565,603,11,130,314,148,0,24.543946932006634,75.45605306799337
E01032566,752,25,278,170,279,0,37.101063829787236,62.89893617021277
E01032567,600,18,158,334,90,0,15.0,85.0
E01032568,638,15,202,306,115,0,18.025078369905955,81.97492163009404
E01032569,681,28,188,125,340,0,49.926578560939795,50.073421439060205
E01032570,731,330,157,12,231,1,31.600547195622436,68.2626538987688
E01032572,756,15,54,137,548,2,72.4867724867725,27.24867724867725
E01032573,906,31,85,118,670,2,73.9514348785872,25.82781456953642
E01032574,693,54,108,369,158,4,22.7994227994228,76.62337662337663
E01032575,662,37,60,159,406,0,61.329305135951664,38.670694864048336
E01032576,515,14,167,316,18,0,3.4951456310679614,96.50485436893203
E01032577,610,62,416,104,28,0,4.590163934426229,95.40983606557377
E01032579,975,2,7,24,942,0,96.61538461538461,3.3846153846153846
E01032580,486,26,113,245,102,0,20.98765432098765,79.01234567901234
E01032581,745,43,212,272,218,0,29.261744966442954,70.73825503355705
E01032582,1165,8,24,56,1077,0,92.44635193133047,7.553648068669528
E01032583,917,7,3,12,893,2,97.38276990185388,2.399127589967285
E01032584,567,4,2,25,536,0,94.53262786596119,5.467372134038801
E01032623,603,536,43,7,17,0,2.8192371475953566,97.18076285240464
E01032637,566,3,3,7,552,1,97.52650176678446,2.2968197879858656
E01032638,598,4,4,9,556,25,92.97658862876254,2.842809364548495
E01032639,784,7,18,89,669,1,85.33163265306123,14.540816326530612
E01032640,610,5,3,30,571,1,93.60655737704919,6.229508196721312
E01032646,805,2,13,33,756,1,93.91304347826087,5.962732919254658
E01032719,801,4,4,21,769,3,96.00499375780275,3.620474406991261
E01032739,877,2,5,15,855,0,97.49144811858609,2.508551881413911
E01032740,877,3,5,16,853,0,97.26339794754846,2.7366020524515395
E01032741,730,11,47,14,657,1,90.0,9.863013698630137
E01032742,832,40,146,51,595,0,71.51442307692307,28.485576923076923
E01032743,820,14,72,47,670,17,81.70731707317073,16.21951219512195
E01032744,517,7,142,59,309,0,59.767891682785304,40.232108317214696
E01032764,1056,12,17,52,972,3,92.04545454545455,7.670454545454546
E01032765,740,10,33,117,580,0,78.37837837837837,21.62162162162162
E01032767,795,6,14,19,754,2,94.84276729559748,4.905660377358491
E01032768,685,1,4,13,654,13,95.47445255474453,2.627737226277372
E01032769,632,2,10,26,594,0,93.9873417721519,6.012658227848101
E01032770,1084,4,6,24,1049,1,96.77121771217713,3.136531365313653
E01032771,781,4,2,14,760,1,97.31113956466069,2.560819462227913
E01032772,1179,9,30,37,1103,0,93.55385920271416,6.4461407972858344
E01032774,727,3,4,38,682,0,93.8101788170564,6.189821182943604
E01032775,563,0,1,2,560,0,99.46714031971581,0.5328596802841918
E01032776,1050,1,2,2,1044,1,99.42857142857143,0.4761904761904762
E01032777,576,0,0,19,557,0,96.70138888888889,3.298611111111111
E01032779,653,2,0,0,651,0,99.69372128637059,0.3062787136294028
E01032780,1009,6,11,34,904,54,89.59365708622398,5.054509415262636
E01032781,761,2,0,2,757,0,99.47437582128778,0.5256241787122208
E01032782,1132,4,4,7,1116,1,98.58657243816255,1.325088339222615
E01032783,582,6,26,117,433,0,74.39862542955326,25.601374570446733
E01032784,746,23,8,65,650,0,87.1313672922252,12.868632707774799
E01032785,1023,2,3,10,1008,0,98.53372434017595,1.466275659824047
E01032786,622,2,4,5,610,1,98.07073954983923,1.7684887459807075
E01032787,776,2,21,53,700,0,90.20618556701031,9.793814432989691
E01032788,715,2,15,66,631,1,88.25174825174825,11.608391608391608
E01032789,594,1,1,2,590,0,99.32659932659934,0.6734006734006733
E01032790,487,3,1,9,473,1,97.1252566735113,2.6694045174537986
E01032803,788,0,4,5,779,0,98.85786802030458,1.1421319796954315
E01032834,620,0,3,6,611,0,98.54838709677419,1.4516129032258065
E01033000,623,26,65,88,444,0,71.26805778491172,28.731942215088285
E01033030,720,0,9,17,694,0,96.38888888888889,3.6111111111111107
E01033081,779,2,12,36,707,22,90.7573812580231,6.418485237483954
E01033082,654,5,6,8,617,18,94.34250764525994,2.90519877675841
E01033083,789,2,2,0,785,0,99.49302915082383,0.5069708491761723
E01033084,706,31,66,80,528,1,74.78753541076487,25.07082152974504
E01033086,511,7,13,41,450,0,88.06262230919765,11.937377690802348
E01033098,949,3,2,3,941,0,99.15700737618546,0.8429926238145415
E01033099,911,3,5,18,876,9,96.15806805708014,2.8540065861690453
E01033100,846,2,4,28,812,0,95.98108747044918,4.0189125295508275
E01033132,1148,0,6,5,1128,9,98.25783972125436,0.9581881533101044
E01033133,648,3,2,3,629,11,97.0679012345679,1.2345679012345678
E01033135,466,1,13,199,253,0,54.29184549356223,45.70815450643777
E01033146,555,38,109,189,218,1,39.27927927927928,60.54054054054055
E01033148,674,107,124,264,178,1,26.409495548961427,73.44213649851632
E01033150,651,28,49,93,481,0,73.8863287250384,26.113671274961597
E01033151,499,18,57,67,357,0,71.5430861723447,28.45691382765531
E01033208,954,3,0,1,950,0,99.58071278825996,0.41928721174004197
E01033320,636,10,55,228,343,0,53.930817610062896,46.069182389937104
E01033322,573,1,29,58,484,1,84.46771378708551,15.357766143106458
E01033324,627,26,67,321,213,0,33.97129186602871,66.02870813397129
E01033325,718,2,5,6,705,0,98.18941504178274,1.8105849582172702
E01033327,1002,7,54,197,743,1,74.15169660678643,25.748502994011975
E01033341,563,24,35,56,445,3,79.04085257548846,20.426287744227352
E01033455,502,13,34,83,372,0,74.10358565737052,25.89641434262948
E01033456,876,32,102,201,539,2,61.5296803652968,38.242009132420094
E01033457,584,47,169,20,347,1,59.417808219178085,40.41095890410959
E01033463,909,65,682,114,48,0,5.2805280528052805,94.71947194719472
E01033485,709,21,69,108,511,0,72.07334273624824,27.926657263751764
E01033486,422,2,11,49,360,0,85.30805687203792,14.691943127962084
E01033487,594,0,0,1,592,1,99.66329966329967,0.16835016835016833
E01033488,620,3,3,19,595,0,95.96774193548387,4.032258064516129
E01033489,680,4,3,12,661,0,97.20588235294117,2.794117647058824
E01033490,557,4,8,10,535,0,96.05026929982047,3.949730700179533
E01033491,966,1,14,63,886,2,91.7184265010352,8.074534161490684
E01033493,685,1,3,22,659,0,96.2043795620438,3.795620437956204
E01033494,651,10,17,264,359,1,55.14592933947773,44.70046082949309
E01033569,803,68,121,62,551,1,68.61768368617683,31.257783312577832
E01033570,833,21,28,95,689,0,82.71308523409364,17.286914765906364
E01033571,609,81,206,103,219,0,35.960591133004925,64.03940886699507
E01033579,897,2,12,44,838,1,93.42251950947603,6.465997770345597
E01033580,587,9,27,109,441,1,75.12776831345826,24.701873935264054
E01033581,747,24,59,206,458,0,61.31191432396251,38.68808567603748
E01033582,599,11,22,42,524,0,87.47913188647746,12.520868113522537
E01033584,565,12,57,107,388,1,68.67256637168143,31.150442477876105
E01033586,903,15,106,131,585,66,64.78405315614619,27.906976744186046
E01033587,1040,3,5,20,1003,9,96.4423076923077,2.6923076923076925
E01033589,666,14,13,18,621,0,93.24324324324324,6.756756756756757
E01033590,420,15,56,81,267,1,63.57142857142857,36.19047619047619
E01033591,1013,54,122,310,525,2,51.82625863770978,47.97630799605133
E01033592,624,43,207,271,102,1,16.346153846153847,83.49358974358975
E01033593,872,2,4,1,865,0,99.19724770642202,0.8027522935779817
E01033594,699,5,13,82,597,2,85.40772532188842,14.306151645207441
E01033597,584,1,1,6,575,1,98.45890410958904,1.36986301369863
E01033598,546,2,1,2,539,2,98.71794871794873,0.9157509157509158
E01033599,525,1,0,0,524,0,99.80952380952381,0.19047619047619047
E01033601,607,4,13,50,540,0,88.96210873146623,11.037891268533773
E01033602,632,2,1,9,618,2,97.78481012658227,1.89873417721519
E01033603,593,0,1,14,578,0,97.47048903878583,2.5295109612141653
E01033604,542,0,4,31,506,1,93.35793357933579,6.4575645756457565
E01033605,699,4,0,6,689,0,98.56938483547926,1.4306151645207439
E01033699,714,6,7,46,654,1,91.59663865546219,8.26330532212885
E01033700,1132,13,16,65,1037,1,91.6077738515901,8.303886925795052
E01033702,561,6,15,43,494,3,88.05704099821747,11.408199643493761
E01033703,558,13,24,39,482,0,86.37992831541219,13.620071684587815
E01033704,1102,7,18,56,1020,1,92.5589836660617,7.350272232304899
E01033705,552,14,19,84,433,2,78.44202898550725,21.195652173913043
E01033706,732,3,4,8,716,1,97.81420765027322,2.0491803278688523
E01033708,939,6,6,30,893,4,95.10117145899893,4.472843450479233
E01033709,872,0,2,5,865,0,99.19724770642202,0.8027522935779817
E01033710,516,3,5,13,494,1,95.73643410852713,4.069767441860465
E01033711,883,0,0,12,871,0,98.6409966024915,1.3590033975084939
E01033712,695,6,13,89,581,6,83.59712230215828,15.53956834532374
E01033713,610,9,15,55,530,1,86.88524590163934,12.950819672131148
E01033727,967,16,42,116,793,0,82.00620475698035,17.993795243019648
E01033728,868,3,12,62,790,1,91.01382488479263,8.870967741935484
E01033729,758,12,190,98,458,0,60.4221635883905,39.577836411609496
E01033732,452,0,16,37,399,0,88.27433628318585,11.725663716814159
E01033734,632,9,18,97,508,0,80.37974683544303,19.62025316455696
E01033735,592,2,3,5,581,1,98.1418918918919,1.6891891891891893
E01033736,1167,2,9,7,1148,1,98.3718937446444,1.5424164524421593
E01033737,811,13,45,86,667,0,82.24414303329223,17.755856966707768
E01033738,743,19,37,295,392,0,52.75908479138627,47.24091520861373
E01033739,650,8,28,50,564,0,86.76923076923076,13.230769230769232
E01033740,545,30,116,208,190,1,34.862385321100916,64.95412844036697
E01033741,644,63,153,192,236,0,36.64596273291926,63.35403726708074
E01033742,567,25,48,60,433,1,76.3668430335097,23.456790123456788
E01033743,663,48,164,244,206,1,31.070889894419306,68.77828054298642
E01033744,659,35,124,233,267,0,40.51593323216996,59.48406676783004
E01033745,589,50,186,277,76,0,12.903225806451612,87.09677419354838
E01033746,705,12,54,328,310,1,43.97163120567376,55.88652482269504
E01033784,679,57,340,132,150,0,22.091310751104565,77.90868924889544
E01033785,635,21,64,81,468,1,73.70078740157481,26.14173228346457
E01033786,559,3,12,28,515,1,92.12880143112702,7.6923076923076925
E01033787,566,5,7,33,521,0,92.04946996466431,7.950530035335689
E01033788,515,9,172,207,127,0,24.660194174757283,75.33980582524272
E01033789,603,20,261,136,186,0,30.845771144278604,69.15422885572139
E01033790,490,18,163,239,69,1,14.081632653061224,85.71428571428571
E01033791,631,17,61,70,483,0,76.54516640253566,23.454833597464344
E01033792,571,98,144,165,164,0,28.7215411558669,71.2784588441331
E01033862,745,3,4,3,735,0,98.65771812080537,1.342281879194631
E01033863,605,4,1,21,578,1,95.53719008264463,4.297520661157025
E01033864,492,8,18,74,392,0,79.67479674796748,20.32520325203252
E01033865,600,2,16,53,529,0,88.16666666666667,11.833333333333334
E01033866,625,4,3,2,616,0,98.56,1.44
E01033867,604,3,21,41,539,0,89.23841059602648,10.76158940397351
E01033868,598,3,8,17,569,1,95.15050167224081,4.682274247491638
E01033869,645,3,2,4,636,0,98.6046511627907,1.3953488372093024
E01033870,862,0,2,19,841,0,97.56380510440835,2.436194895591647
E01033871,684,7,31,179,467,0,68.27485380116958,31.725146198830412
E01033872,658,1,5,21,631,0,95.8966565349544,4.103343465045593
E01033873,675,3,2,6,664,0,98.37037037037038,1.6296296296296295
E01033874,625,0,0,3,620,2,99.2,0.48
E01033875,638,2,1,21,614,0,96.23824451410658,3.761755485893417
E01033876,654,5,3,35,611,0,93.42507645259938,6.574923547400611
E01033877,686,0,8,45,631,2,91.98250728862973,7.725947521865889
E01033878,422,6,8,82,326,0,77.25118483412322,22.748815165876778
E01033879,845,9,10,33,792,1,93.72781065088758,6.153846153846154
E01033880,537,12,41,69,413,2,76.90875232774674,22.71880819366853
E01033881,713,9,12,121,571,0,80.08415147265076,19.91584852734923
E01033882,582,17,41,189,335,0,57.56013745704467,42.439862542955325
E01033883,646,12,30,123,480,1,74.30340557275542,25.541795665634677
E01033884,596,1,3,3,589,0,98.8255033557047,1.174496644295302
E01033885,625,0,7,6,612,0,97.92,2.08
E01033911,648,153,309,71,114,1,17.59259259259259,82.25308641975309
E01033912,640,28,122,182,308,0,48.125,51.87500000000001
E01033913,539,5,33,69,432,0,80.14842300556586,19.851576994434136
E01033914,598,21,86,209,282,0,47.15719063545151,52.84280936454849
E01033915,580,0,4,2,574,0,98.9655172413793,1.0344827586206897
E01033916,651,10,28,101,512,0,78.64823348694317,21.351766513056837
E01033917,703,0,0,2,701,0,99.71550497866288,0.2844950213371266
E01033918,631,5,7,23,595,1,94.29477020602218,5.54675118858954
E01033919,646,0,2,1,643,0,99.53560371517027,0.46439628482972134
E01033920,640,6,40,48,546,0,85.3125,14.6875
E01033921,693,2,4,4,683,0,98.55699855699855,1.443001443001443
E01033922,686,7,25,33,620,1,90.37900874635568,9.475218658892128
E01033923,587,13,91,39,444,0,75.63884156729131,24.361158432708688
E01033924,582,11,41,83,447,0,76.80412371134021,23.195876288659793
E01033925,618,7,228,21,362,0,58.57605177993528,41.42394822006473
E01033926,974,59,78,240,587,10,60.26694045174538,38.70636550308008
E01033927,680,15,19,47,599,0,88.08823529411765,11.911764705882351
E01033928,578,18,58,33,469,0,81.14186851211073,18.858131487889274
E01033929,554,3,10,32,509,0,91.87725631768953,8.12274368231047
E01033930,591,18,312,77,182,2,30.79526226734349,68.8663282571912
E01033931,501,4,25,40,432,0,86.22754491017965,13.77245508982036
E01033932,525,50,49,112,314,0,59.80952380952381,40.19047619047619
E01033933,416,40,73,236,67,0,16.105769230769234,83.89423076923077
E01033934,445,62,127,191,64,1,14.382022471910114,85.39325842696628
E01033935,566,28,126,74,336,2,59.36395759717315,40.282685512367486
E01033936,545,13,30,61,441,0,80.91743119266054,19.08256880733945
E01033937,487,18,15,84,369,1,75.7700205338809,24.02464065708419
E01033938,448,12,26,69,339,2,75.66964285714286,23.883928571428573
E01033939,796,1,3,5,787,0,98.86934673366834,1.1306532663316584
E01033940,709,2,0,4,703,0,99.15373765867419,0.846262341325811
E01033941,730,3,1,1,725,0,99.31506849315068,0.684931506849315
E01033942,689,0,1,2,685,1,99.41944847605225,0.43541364296081275
E01033943,723,41,96,207,378,1,52.282157676348554,47.57952973720608
E01033944,691,10,22,80,579,0,83.79160636758321,16.208393632416787
E01033945,670,8,21,57,582,2,86.86567164179104,12.835820895522387
E01033946,672,1,2,5,663,1,98.66071428571429,1.1904761904761905
E01034026,626,1,1,0,624,0,99.68051118210862,0.3194888178913738
E01034027,894,15,62,58,758,1,84.78747203579418,15.100671140939598
E01034028,645,27,29,8,579,2,89.76744186046511,9.922480620155039
E01034029,697,5,61,18,612,1,87.8048780487805,12.051649928263988
E01034030,875,30,22,46,776,1,88.68571428571428,11.200000000000001
E01034031,634,0,1,3,630,0,99.36908517350159,0.6309148264984227
E01034032,753,38,87,174,453,1,60.1593625498008,39.7078353253652
E01034033,843,0,12,30,789,12,93.59430604982207,4.98220640569395
E01034034,619,5,41,121,452,0,73.02100161550888,26.978998384491113
E01034035,659,19,90,416,134,0,20.333839150227618,79.66616084977238
E01034036,679,11,14,26,624,4,91.899852724595,7.511045655375552
E01034037,655,14,154,65,422,0,64.42748091603053,35.57251908396947
E01034038,548,13,50,29,455,1,83.02919708029196,16.78832116788321
E01034039,535,20,89,99,327,0,61.12149532710281,38.87850467289719
E01034040,556,31,118,66,340,1,61.15107913669065,38.669064748201436
E01034041,443,56,159,104,124,0,27.99097065462754,72.00902934537245
E01034042,595,4,16,52,523,0,87.89915966386555,12.100840336134453
E01034043,640,5,11,11,613,0,95.78125,4.21875
E01034044,576,2,3,7,552,12,95.83333333333334,2.083333333333333
E01034045,839,3,1,4,831,0,99.04648390941597,0.9535160905840285
E01034046,733,10,58,140,525,0,71.62346521145976,28.376534788540248
E01034139,659,32,113,81,432,1,65.55386949924127,34.29438543247345
E01034140,518,11,14,26,467,0,90.15444015444015,9.845559845559846
E01034141,594,2,7,8,574,3,96.63299663299664,2.861952861952862
E01034142,643,3,28,26,586,0,91.1353032659409,8.864696734059098
E01034143,669,3,7,4,654,1,97.75784753363229,2.092675635276532
E01034144,586,13,43,137,393,0,67.06484641638225,32.93515358361775
E01034145,558,17,77,102,361,1,64.69534050179212,35.12544802867383
E01034146,597,4,5,21,567,0,94.9748743718593,5.025125628140704
E01034147,640,1,2,0,637,0,99.53125,0.46875
E01034148,837,1,0,0,835,1,99.7610513739546,0.11947431302270012
E01034149,1091,16,37,40,993,5,91.01741521539871,8.524289642529789
E01034150,670,6,9,20,632,3,94.32835820895522,5.223880597014925
E01034151,643,5,14,24,600,0,93.31259720062208,6.6874027993779155
